smiles,homo,gap,lumo
CCn1c2ccc(C(=O)/C(CCSc3ccc(Cl)cc3)=N/OC(=O)C(C)C)cc2c2cc(C(=O)c3ccccc3C)ccc21,-8.062189162614,3.677,-0.6738627393782001
C=C(C=Cc1c[nH]c(C2=c3cc4c(cc3-c3c2sc2ccccc32)=C(C2=Cc3ccccc3Cc3ccccc32)c2sc3ccccc3c2-4)n1)C(CC)NC,-6.55639274810215,1.127,-2.3219746977015503
Cc1ccc2c(c1)sc1c3ccc(-c4ccc(C)s4)cc3sc21,-7.41779635324495,3.939,-0.1577171877498
O=P1(c2ccc(-c3ccccc3)cc2)N(c2ccccc2)C=CN1c1ccccc1,-7.53709106530415,4.288,0.0926275547102
Cc1c(C(=O)N[C@H](c2cccc(F)c2)C2CCC2)c2cccc(F)c2c(=O)n1C[C@@H]1CCCN1,-7.955411687677801,4.321,0.3964154574084
O=c1nc(OCc2cccc(F)c2)cc2n1C[C@@H]1COCN21,-8.760977530698002,5.202,0.96135102243145
CC(C)c1ccc2ccccc2c1,-8.04055611149925,4.574,0.53440439099695
c1cc2sc3c4ccc5c6sccc6sc5c4ccc3c2s1,-7.6778555601678,3.965,-0.16498262755815
CCCCCCCCCCc1ccc(-c2ccc3c(c2)sc2c4ccccc4sc32)s1,-7.486069718335401,3.946,-0.20596297344345
O=Cc1ccc(OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,-8.98185234314885,3.981,0.07638235783535
c1ccc(-c2ccc(-c3nc4sc(-c5ccc(-c6ccccc6)s5)nc4s3)s2)cc1,-7.290610339521251,3.054,-1.0486723570569
COc1c(C(C)C)cccc1C(C)C,-8.73929005681315,5.316,1.67053413960455
B=NCI,-7.158607910643699,2.945,-0.86088658882685
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)s2)C(=O)c2cc(-c3ccccc3)ccc21,-7.3616592658868,3.035,-1.04543420223595
Brc1nc(-c2cccc3ccccc23)c2ccccc2n1,-8.45634607506325,4.156,-0.6734273572174
C=C1C=c2ccccc2=CN1c1sc(CCCCCC(C)(C)C)c(N2C=c3ccccc3=CC2=C)c1N1C=c2ccccc2=CC1=C,-6.3233272351489,2.505,-0.3775851789538
Cc1ncccn1,-9.53353596365255,4.539,0.66953612915525
CN(c1ccc(-c2ccccc2)cc1)c1ccc2c(c1)C(C)(C)c1cc(-c3ccccc3)ccc1-2,-7.119994955257751,3.968,0.23039879721835
c1ccc(N(c2ccc(C3OCCO3)cc2)c2ccc3sc4c(c3c2)c2sc3ccc(N(c5ccccc5)c5ccc(C6OCCO6)cc5)cc3c2c2sc3ccc(N(c5ccccc5)c5ccc(C6OCCO6)cc5)cc3c42)cc1,-7.1894656212904,3.855,0.18555443465595
Cc1ccc(CC2CC(OC(=O)C(C)(C)C)=C(c3c(C)cc(C)cc3C)C2=O)nc1,-8.409406435852,4.09,0.6060519678336
CON=C1CCCC1c1cc(-c2csc3cc(C4=c5cc6c(cc5-c5sc7ccccc7c54)=C(C=C(C#N)C(N)=S)c4c-6sc5ccccc45)sc23)n[nH]1,-6.9346037889121,1.047,-2.8366780459223
CN(C)c1ccc(S)cc1,-7.60348684482615,4.766,1.5385861334971
CCON=C(CCS)C(=O)C1=c2cc3c(cc2-c2cc(C=CC(=O)C(=O)OO)sc21)=C(C1=NCC=C1)c1sc(CC(C)C(=O)NCC2CCC4CC2C4(C)C)cc1-3,-7.146090673520701,0.961,-2.9915108268568003
c1ccc(-c2c3ccc(-n4c(-c5ccccc5)ccc4-c4ccccc4)cc3c(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3-4)c3ccc(-n4c(-c5ccccc5)ccc4-c4ccccc4)cc23)cc1,-7.287263339160099,3.449,-0.5826773880756501
CCCCCCSc1cc(Br)c(C)cc1C=O,-8.90484412345735,3.629,-0.46098807413205
Nc1ncccn1,-8.660866845099049,4.708,0.8969416740181
c1ccc(-c2ccc(-c3ccccc3)n2-c2ccc3c(-c4ccc5oc6ccccc6c5c4)c4ccccc4c(-c4cccc5ccccc45)c3c2)cc1,-7.3556183384057,3.544,-0.502322168023
O=c1nc(OCCc2ccc(Br)cc2)cc2n1C[C@H]1COCCN21,-8.3148196614182,5.037,1.0300053469126
COCCCCOc1ccc2c(c1)CC2,-8.03375326523675,5.045,1.58917209830505
Cc1ccc(C(=O)c2ccc3c(c2)C(c2ccc(N(c4ccccc4)c4ccccc4)cc2)(c2ccc(N(c4ccccc4)c4ccccc4)cc2)c2ccccc2-3)cc1,-7.2074251354234,3.841,-0.3136928468564
CC(C)=Cc1ccc(-c2ccc3c(c2)sc2c4ccc(-c5ccc(C=C(C)C)cc5)cc4sc32)cc1,-7.3831290486912495,3.876,-0.28008678631965
CCc1ccc(Oc2ncccc2C(F)(F)F)cc1C1=C(O)C(C)(C)OC(C)(C)C1=O,-8.68459517286265,4.072,0.0703142189692
S,-9.7791731364989,6.104,1.77616873636865
CC1(C)c2ccccc2N(c2ccccc2)c2cc3c(cc21)N(c1ccccc1)c1ccc(-c2c4ccccc4c(-c4ccccc4)c4ccccc24)cc1C3(C)C,-6.622652470698901,3.56,-0.1869966380636
C=C(C)C(=O)OC1CCC(OC(=O)C(C)(C)CC)C(O)C1,-9.961026822788051,5.152,0.5180503485819
BO,-11.1608040010276,6.58,1.6806023520730502
c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3ccc(-n4c5ccccc5c5cc(-c6ccccc6)ccc54)s3)s2)cc1,-7.4632665776635,3.706,-0.2793520789233
c1csc(-c2ccnc3[nH]ccc23)c1,-7.98335778012415,4.363,0.0474022327571
CCCCCCC(CCCC)COC(=O)CC(=O)CC(CCC(=O)O)C(=O)NC(CNC(=O)NCCCC)C(=O)CC(C)C(=O)NC(CCC(N)=O)C(=O)CC(CCC(=O)O)C(C)=O,-9.15578751638845,4.081,0.3623468033258
c1ccc2cc(-c3cnc(-c4cccc5c4oc4ccccc45)nc3)c(-c3cnc(-c4cccc5c4oc4ccccc45)nc3)cc2c1,-7.9047440887147,4.259,-0.23486146436655
